time,x,y,z,vx,vy,vz
2451544.5,-3.16862535476685,-0.219012677669525,0.0352375581860542,0.00242148293182254,-0.007826860062778,0.00100907764863223
2451545.5,-3.16665482521057,-0.226857423782349,0.036096915602684,0.00244365585967898,-0.00782937090843916,0.00100819929502904
2451546.5,-3.16465950012207,-0.234717905521393,0.0369582995772362,0.00246591586619616,-0.00783179234713316,0.00100731546990573
2451547.5,-3.16264033317566,-0.242592692375183,0.0378216356039047,0.00248826202005148,-0.00783412158489227,0.00100642687175423
2451548.5,-3.16059565544128,-0.250481009483337,0.0386869236826897,0.00251069245859981,-0.00783636141568422,0.00100553291849792
2451549.5,-3.15852618217468,-0.258383572101593,0.0395541489124298,0.00253321090713143,-0.00783850811421871,0.00100463372655213
2451550.5,-3.15643310546875,-0.266299545764923,0.0404231995344162,0.0025558122433722,-0.00784056074917316,0.0010037295287475
2451551.5,-3.15431427955627,-0.274228751659393,0.0412941724061966,0.00257849995978177,-0.00784252025187016,0.00100282067433
2451552.5,-3.15216994285583,-0.282170653343201,0.0421669036149979,0.00260127149522305,-0.00784438475966454,0.00100190634839237
2451553.5,-3.15000033378601,-0.290124595165253,0.0430413782596588,0.00262412708252668,-0.00784614961594343,0.00100098666734993
2451554.5,-3.14780569076538,-0.298091053962708,0.043917641043663,0.0026470678858459,-0.00784782040864229,0.00100006221327931
2451555.5,-3.14558553695679,-0.306069016456604,0.0447955504059792,0.00267008994705975,-0.00784939248114824,0.000999132404103875
2451556.5,-3.14333939552307,-0.314058780670166,0.0456752106547356,0.00269319652579725,-0.00785086676478386,0.000998197705484927
2451557.5,-3.14106774330139,-0.322059988975525,0.0465564504265785,0.00271638762205839,-0.00785224139690399,0.000997257535345852
2451558.5,-3.13877010345459,-0.330071449279785,0.0474393144249916,0.00273965997621417,-0.00785351730883121,0.000996312708593905
2451559.5,-3.13644623756409,-0.338093757629395,0.0483237728476524,0.00276301614940166,-0.00785468891263008,0.000995362526737154
2451560.5,-3.13409686088562,-0.346125304698944,0.0492096841335297,0.00278645195066929,-0.00785575807094574,0.00099440710619092
2451561.5,-3.13172030448914,-0.354167878627777,0.0500971972942352,0.00280997436493635,-0.00785672757774591,0.000993446796201169
2451562.5,-3.12931823730469,-0.362219274044037,0.050986111164093,0.00283357501029968,-0.00785758905112743,0.000992481480352581
2451563.5,-3.12688946723938,-0.370279371738434,0.051876425743103,0.00285725668072701,-0.00785835366696119,0.000991510692983866
2451564.5,-3.12443399429321,-0.378349184989929,0.05276820063591,0.00288102147169411,-0.00785900466144085,0.000990535249002278
2451565.5,-3.12195158004761,-0.386426746845245,0.0536612793803215,0.00290486519224942,-0.00785955879837275,0.000989554566331208
2451566.5,-3.1194429397583,-0.394513189792633,0.054555706679821,0.00292879203334451,-0.00786000024527311,0.000988568179309368
2451567.5,-3.11690711975098,-0.402606844902039,0.0554514154791832,0.002952795708552,-0.00786033645272255,0.000987577252089977
2451568.5,-3.11434435844421,-0.410707175731659,0.0563482940196991,0.0029768783133477,-0.00786056742072105,0.000986580969765782
2451569.5,-3.11175394058228,-0.418816268444061,0.0572464764118195,0.00300104287452996,-0.00786068942397833,0.000985579565167427
2451570.5,-3.10913634300232,-0.426931142807007,0.0581458434462547,0.00302528543397784,-0.00786069501191378,0.000984572805464268
2451571.5,-3.10649180412292,-0.435052454471588,0.0590463057160378,0.0030496078543365,-0.00786059722304344,0.000983561156317592
2451572.5,-3.10381937026978,-0.443179965019226,0.0599478632211685,0.00307400734163821,-0.007860385812819,0.000982544384896755
2451573.5,-3.10112023353577,-0.451313138008118,0.0608504712581635,0.00309848343022168,-0.00786006078124046,0.000981522025540471
