time,x_diff,y_diff,z_diff,vx_diff,vy_diff,vz_diff
2451544.5,-0.018769256197428,-0.0593022001782788,-0.00721898576712632,0.0013576167465236,0.001156901905733,0.0002554795455948
2451545.5,-0.0180059213791739,-0.0534563655981689,-0.00657871234805324,0.0012713884833238,0.0011066415230498,0.0002396115478532
2451546.5,-0.0172639035101461,-0.0478701167048946,-0.00596949087133708,0.0011881031684274,0.001056484279264,0.0002242315173386
2451547.5,-0.0165401675824619,-0.0425442107421929,-0.00539057118051289,0.0011077688123835,0.0010065366025433,0.0002093469278701
2451548.5,-0.0158303651263869,-0.0374787790328288,-0.00484128895546759,0.0010303947654449,0.000956890580029101,0.0001949660619756
2451549.5,-0.0151316957474321,-0.0326732081428018,-0.0043209764269454,0.0009559852158619,0.000907639785795399,0.0001810946371293
2451550.5,-0.0144398081815349,-0.0281276899798595,-0.00382884328644201,0.0008845438637621,0.000858888590094,0.0001677399989995
2451551.5,-0.013752615471976,-0.0238400631287908,-0.00336427482631407,0.0008160646249022,0.000810728872830501,0.0001549062925177
2451552.5,-0.0130652886419329,-0.0198091510962037,-0.0029263254148712,0.000750536303958401,0.000763248402508101,0.0001425975491972
2451553.5,-0.0123771712796148,-0.0160319612796131,-0.00251428485276473,0.000687950527142,0.0007165457349083,0.0001308161760481
2451554.5,-0.0116839121551011,-0.0125060099382295,-0.00212720164577573,0.0006282919793728,0.0006707041340351,0.000119564587707
2451555.5,-0.0109841413547611,-0.00922759404970608,-0.00176433014728322,0.0005715305037841,0.0006258101969796,0.0001088427640257
2451556.5,-0.010274940726765,-0.006192447354052,-0.00142456441946259,0.0005176425375666,0.0005819389515894,9.86496493611001e-05
2451557.5,-0.00955494370589705,-0.00339574074742377,-0.0011072728013391,0.000466593431942,0.0005391734134694,8.89829802473e-05
2451558.5,-0.00882230912395987,-0.000832201885788253,-0.000811314532877805,0.000418346314503,0.000497576645909999,7.9839986173e-05
2451559.5,-0.00807555602860388,0.00150388442048632,-0.000535844516149186,0.0003728541874201,0.0004572271501102,7.12159948691e-05
2451560.5,-0.0073140408598289,0.00361933146327875,-0.000279866376680482,0.000330064598172601,0.000418179749934801,6.31040271106e-05
2451561.5,-0.00653724251985,0.00552133498699148,-4.25305806228682e-05,0.0002899238442884,0.000380485150319701,5.54961377315e-05
2451562.5,-0.00574500110345721,0.00721711516749202,0.000177252903721836,0.0002523732615127,0.0003441945948215,4.83841163359e-05
2451563.5,-0.00493680294091314,0.00871469108037892,0.000380248272271788,0.0002173436489998,0.000309350553619201,4.1758238031e-05
2451564.5,-0.00411344981360307,0.0100227014963042,0.00056746004197139,0.000184766923645,0.000275985793694498,3.56060141398e-05
2451565.5,-0.00327479425052202,0.0111507621197293,0.000739924349380305,0.00015455983441,0.000244126174559399,2.99139987909999e-05
2451566.5,-0.00242272002116506,0.0121067233880374,0.000898351239791262,0.0001266481888543,0.000213797169519199,2.46700902501e-05
2451567.5,-0.00155780452414511,0.0129011404347826,0.00104375043510607,0.0001009454445364,0.000185005241454799,1.98578868794e-05
2451568.5,-0.000681703209980178,0.0135432791957214,0.00117692461554542,7.73652933655005e-05,0.000157751815108999,1.5461724178e-05
2451569.5,0.000203088611752111,0.0140435598190342,0.00129879716844938,5.58123595540997e-05,0.0001320407303157,1.14643485244e-05
2451570.5,0.00109585816216495,0.0144115893345745,0.00141008428803069,3.61985086233e-05,0.000107868000285701,7.84837439059998e-06
2451571.5,0.00199350266388398,0.0146580090233006,0.00151162272821187,1.84233001751999e-05,8.52041194863012e-05,4.59503486999999e-06
2451572.5,0.00289398621692105,0.0147927059064705,0.00160413131333192,2.39215892060014e-06,6.40369076445012e-05,1.6857261456e-06
2451573.5,0.00379478989438087,0.0148263024935386,0.00168830027633876,-1.19975852324993e-05,4.43333288332997e-05,-9.00289778499991e-07
2451574.5,0.00469291156875706,0.0147681894640258,0.00176488059890489,-2.48399237453003e-05,2.60627779773998e-05,-3.181022833e-06
2451575.5,0.00558617704985198,0.014628253840877,0.00183438592324009,-3.62331986345993e-05,9.18311457340053e-06,-5.1770644601e-06
2451576.5,0.00647169020897698,0.014416342190922,0.0018975693261406,-4.62800934345996e-05,-6.34815777880021e-06,-6.90819517559999e-06
2451577.5,0.00734559441418381,0.01414231987549,0.001954886815909,-5.50755172499997e-05,-2.05794755620999e-05,-8.39537637380001e-06
2451578.5,0.00820658906677296,0.013813924932953,0.0020067952960845,-6.27107872264998e-05,-3.35577609356999e-05,-9.65606283630725e-06
2451579.5,0.00905128030978719,0.013440522824989,0.00205396112396228,-6.92810709142996e-05,-4.53386624024998e-05,-1.07107275279074e-05
2451580.5,0.00987704192986205,0.0130302450711011,0.00209672361278063,-7.48769963953991e-05,-5.59744436754994e-05,-1.15779086039413e-05
2451581.5,0.0106814191975174,0.0125909425844841,0.00213539300061749,-7.95846445475999e-05,-6.55372627649999e-05,-1.22760558391772e-05
2451582.5,0.0114613539011392,0.0121304833606779,0.00217060802556679,-8.34874041675e-05,-7.40660825741014e-05,-1.28224767156561e-05
2451583.5,0.0122149723881224,0.011654367961345,0.0022024120026769,-8.66636363380004e-05,-8.16337220650009e-05,-1.32333994092049e-05
2451584.5,0.0129401549624194,0.0111697823036649,0.00223129585571868,-8.91880642679005e-05,-8.82900414744987e-05,-1.35251353937256e-05
2451585.5,0.0136346550099128,0.010682736315172,0.00225739340650832,-9.11364229283992e-05,-9.41029163348001e-05,-1.37136832091148e-05
2451586.5,0.0142964565492686,0.0101981828249731,0.00228113697950821,-9.25761390166008e-05,-9.91191176722989e-05,-1.38125687541598e-05
2451587.5,0.014924489417373,0.00972061329645602,0.00230263150803933,-9.35644616724997e-05,-0.000103404354520499,-1.38346291804e-05
2451588.5,0.0155171986941132,0.00925513040157999,0.00232204192086921,-9.41661511605994e-05,-0.0001070106731533,-1.37933120525e-05
2451589.5,0.0160729022728294,0.00880470590239213,0.0023395632977074,-9.44311209000997e-05,-0.0001099932162884,-1.36991087366e-05
2451590.5,0.01659086369262,0.00837351821105692,0.00235533142142458,-9.44121266187002e-05,-0.000112400905137101,-1.35638021849e-05
2451591.5,0.0170703384185511,0.00796373344366597,0.00236948234325818,-9.41545161152e-05,-0.000114289473098,-1.33959035544e-05
2451592.5,0.0175110506388797,0.00757753168767206,0.00238215234471928,-9.36962238800004e-05,-0.000115695383841799,-1.32040923952e-05
2451593.5,0.0179120011374432,0.00721794118133601,0.0023935375054695,-9.30789419047e-05,-0.000116667491379599,-1.29962985595e-05
2451594.5,0.0182736130310638,0.00688573859144714,0.00240344663303532,-9.23369390603002e-05,-0.000117253996681299,-1.27802393236001e-05
2451595.5,0.0185955859771267,0.00658219055115183,0.00241210589134183,-9.15007819211004e-05,-0.000117488473044599,-1.25608133237e-05
2451596.5,0.0188776114084547,0.00630833813305798,0.0024196521283204,-9.05898799657013e-05,-0.0001174103505021,-1.23438537095e-05
2451597.5,0.0191204454001622,0.00606475816415797,0.00242589442563856,-8.96339019849004e-05,-0.000117049078764199,-1.21337404255e-05
2451598.5,0.0193249549825056,0.00585144375456492,0.00243105912625979,-8.86560084314997e-05,-0.0001164474058243,-1.193520348e-05
2451599.5,0.019490926038934,0.00566887692349294,0.00243516395631899,-8.76672597768993e-05,-0.0001156250520224,-1.17504114326e-05
2451600.5,0.0196204011607909,0.00551624020671304,0.00243810740384409,-8.66889646578984e-05,-0.000114613164708399,-1.15824045549e-05
2451601.5,0.0197132689017389,0.00539296612820794,0.00244005612177889,-8.57275306732005e-05,-0.0001134356875839,-1.14332311292e-05
2451602.5,0.0197708400580276,0.00529885616469783,0.00244093826237118,-8.47986753723003e-05,-0.000112117738443,-1.13047031264e-05
2451603.5,0.0197941787433781,0.00523288841196612,0.00244083088223834,-8.39060025345003e-05,-0.000110679085786701,-1.11975512049999e-05
2451604.5,0.0197844600250326,0.00519417102263908,0.00243972149963595,-8.30633507119e-05,-0.000109139732650799,-1.11128498376e-05
2451605.5,0.0197434467722485,0.00518134592721897,0.00243765708287019,-8.22696444267995e-05,-0.0001075152559051,-1.10503865637999e-05
2451606.5,0.0196716419266737,0.00519294623356603,0.00243459501639975,-8.15331055773003e-05,-0.0001058242527607,-1.10110767001999e-05
2451607.5,0.0195712687518803,0.00522846888613304,0.00243049248641386,-8.08526241221994e-05,-0.0001040725042309,-1.09940229706e-05
2451608.5,0.0194435886444444,0.00528575184133406,0.00242557468122029,-8.02317251726997e-05,-0.000102281842094399,-1.09987556417001e-05
