time,x,y,z,vx,vy,vz
2453128.5,-3.1838424,-0.33545238,0.04124892,0.0023282971,-0.008202865,0.0009679469
2453129.5,-3.181497,-0.34365806,0.0422113,0.0023573246,-0.008199925,0.00096757535
2453130.5,-3.179123,-0.35186052,0.043173287,0.0023863676,-0.008196905,0.0009671942
2453131.5,-3.1767213,-0.36005953,0.044134844,0.0024154251,-0.008193812,0.0009668044
2453132.5,-3.1742902,-0.36825487,0.045096118,0.0024445008,-0.008190638,0.0009664052
2453133.5,-3.1718311,-0.3764464,0.046056923,0.0024735883,-0.008187386,0.00096599705
2453134.5,-3.1693437,-0.38463518,0.04701741,0.0025026943,-0.008184058,0.0009655797
2453135.5,-3.1668277,-0.39281973,0.047977358,0.0025318158,-0.008180649,0.00096515316
2453136.5,-3.164283,-0.4010008,0.048936877,0.0025609504,-0.008177163,0.00096471753
2453137.5,-3.1617098,-0.40917727,0.049895972,0.0025900993,-0.008173598,0.00096427236
2453138.5,-3.1591084,-0.41735056,0.050854634,0.002619264,-0.008169955,0.00096381834
2453139.5,-3.1564782,-0.42551962,0.051812865,0.0026484444,-0.00816623,0.0009633546
2453140.5,-3.1538196,-0.4336844,0.0527706,0.002677639,-0.008162428,0.00096288195
2453141.5,-3.1511326,-0.4418451,0.05372783,0.0027068455,-0.008158546,0.0009624
2453142.5,-3.148417,-0.4500012,0.054684564,0.0027360693,-0.008154585,0.00096190855
2453143.5,-3.1456723,-0.45815307,0.055640794,0.0027653058,-0.008150543,0.00096140767
2453144.5,-3.1429,-0.46630067,0.056596562,0.0027945582,-0.00814642,0.0009608974
2453145.5,-3.1400986,-0.47444326,0.057551686,0.0028238196,-0.008142219,0.00096037774
2453146.5,-3.1372688,-0.482581,0.05850638,0.002853098,-0.008137934,0.00095984875
2453147.5,-3.1344104,-0.49071446,0.05946047,0.0028823907,-0.0081335725,0.0009593101
2453148.5,-3.1315231,-0.49884263,0.06041402,0.0029116953,-0.008129126,0.00095876213
2453149.5,-3.1286073,-0.50696653,0.061366998,0.002941013,-0.0081246,0.00095820456
2453150.5,-3.1256626,-0.5150851,0.06231944,0.0029703437,-0.008119991,0.0009576374
2453151.5,-3.1226897,-0.52319837,0.06327128,0.0029996876,-0.008115301,0.00095706084
2453152.5,-3.1196885,-0.53130645,0.0642225,0.0030290445,-0.008110529,0.00095647475
2453153.5,-3.1166577,-0.5394092,0.06517308,0.0030584144,-0.008105676,0.0009558788
2453154.5,-3.113599,-0.5475068,0.06612306,0.003087796,-0.008100738,0.00095527293
2453155.5,-3.1105113,-0.5555986,0.067072466,0.003117191,-0.008095719,0.0009546579
2453156.5,-3.1073952,-0.5636848,0.06802126,0.0031465974,-0.008090617,0.00095403317
2453157.5,-3.1042497,-0.5717651,0.06896927,0.003176017,-0.008085432,0.0009533986
2453158.5,-3.1010766,-0.57984036,0.06991667,0.0032054484,-0.008080165,0.0009527542
2453159.5,-3.0978737,-0.5879094,0.07086336,0.0032348877,-0.008074812,0.0009520997
2453160.5,-3.0946429,-0.5959725,0.07180948,0.0032643438,-0.0080693755,0.00095143606
2453161.5,-3.091383,-0.6040292,0.07275484,0.0032938092,-0.008063855,0.00095076195
2453162.5,-3.0880942,-0.61208045,0.07369949,0.0033232851,-0.008058251,0.0009500785
2453163.5,-3.084777,-0.620125,0.07464339,0.0033527727,-0.0080525605,0.00094938494
2453164.5,-3.0814307,-0.6281633,0.07558665,0.0033822733,-0.008046786,0.0009486813
2453165.5,-3.0780556,-0.63619494,0.076529115,0.0034117831,-0.008040927,0.0009479681
2453166.5,-3.074652,-0.6442205,0.07747083,0.003441305,-0.008034983,0.00094724493
2453167.5,-3.0712194,-0.6522395,0.07841183,0.003470837,-0.0080289515,0.0009465114
2453168.5,-3.0677586,-0.6602517,0.079352014,0.003500378,-0.008022836,0.000945768
2453169.5,-3.0642684,-0.66825736,0.08029145,0.0035299298,-0.008016635,0.00094501465
2453170.5,-3.0607495,-0.6762555,0.08123009,0.0035594932,-0.008010347,0.00094425114
2453171.5,-3.0572019,-0.684247,0.082167916,0.0035890646,-0.0080039725,0.0009434774
2453172.5,-3.0536256,-0.69223154,0.083104916,0.0036186476,-0.007997509,0.00094269373
2453173.5,-3.05002,-0.7002089,0.084041126,0.003648237,-0.007990959,0.0009418997
2453174.5,-3.0463858,-0.7081784,0.08497641,0.0036778399,-0.007984324,0.0009410956
2453175.5,-3.0427225,-0.716141,0.085910946,0.003707449,-0.0079776,0.000940281
2453176.5,-3.039031,-0.7240965,0.086844616,0.0037370687,-0.007970789,0.00093945645
2453177.5,-3.03531,-0.7320442,0.08777736,0.0037666974,-0.007963888,0.0009386213
2453178.5,-3.0315602,-0.7399842,0.08870925,0.0037963341,-0.007956901,0.0009377764
2453179.5,-3.0277822,-0.7479164,0.08964028,0.0038259812,-0.007949824,0.00093692064
2453180.5,-3.023974,-0.7558409,0.09057038,0.0038556335,-0.007942658,0.0009360546
2453181.5,-3.0201375,-0.7637576,0.09149959,0.0038852976,-0.007935403,0.00093517825
2453182.5,-3.0162725,-0.771666,0.0924278,0.0039149695,-0.007928058,0.00093429163
2453183.5,-3.0123782,-0.7795666,0.09335514,0.003944648,-0.007920624,0.000933394
2453184.5,-3.0084548,-0.78745836,0.094281524,0.003974337,-0.0079131005,0.0009324863
2453185.5,-3.0045028,-0.79534274,0.09520698,0.0040040337,-0.007905485,0.00093156804
2453186.5,-3.0005217,-0.80321825,0.0961314,0.004033733,-0.007897781,0.0009306391
2453187.5,-2.9965117,-0.8110857,0.097054884,0.0040634456,-0.007889983,0.0009296996
2453188.5,-2.9924724,-0.8189445,0.09797737,0.0040931646,-0.007882096,0.0009287495
2453189.5,-2.9884043,-0.8267941,0.09889882,0.0041228863,-0.007874119,0.0009277886
2453190.5,-2.9843075,-0.8346351,0.0998193,0.0041526174,-0.007866048,0.00092681736
2453191.5,-2.9801815,-0.842467,0.100738786,0.004182356,-0.007857885,0.000925835
2453192.5,-2.9760265,-0.85029024,0.10165717,0.0042121024,-0.007849632,0.00092484185
2453193.5,-2.9718425,-0.8581042,0.102574505,0.004241854,-0.007841286,0.0009238384
2453194.5,-2.967629,-0.86590904,0.10349077,0.0042716097,-0.007832846,0.0009228236
2453195.5,-2.9633875,-0.87370497,0.104406,0.004301373,-0.007824313,0.0009217983
2453196.5,-2.9591165,-0.8814911,0.105320156,0.0043311417,-0.007815686,0.00092076196
2453197.5,-2.9548156,-0.88926816,0.10623317,0.0043609156,-0.0078069665,0.0009197146
2453198.5,-2.950487,-0.8970354,0.10714504,0.004390695,-0.0077981525,0.0009186563
