time,x_diff,y_diff,z_diff,vx_diff,vy_diff,vz_diff
2451544.5,3.10862446895044e-15,-4.16333634234434e-16,0,0,9.8879238130678e-17,0
2451545.5,-2.38351358650135e-08,-9.51663081671938e-10,-2.45571819823542e-09,-4.77042122999996e-08,-2.03834019975313e-09,-4.91266509980784e-09
2451546.5,-9.54679799658464e-08,-4.36974340045637e-09,-9.82622219702911e-09,-9.55972391004922e-08,-4.93524519862287e-09,-9.82966870009469e-09
2451547.5,-2.15092462951816e-07,-1.11206295005939e-08,-2.21160793012487e-08,-1.43689362500435e-07,-8.70657410056985e-09,-1.47514562999669e-08
2451548.5,-3.82912819008041e-07,-2.20872277689743e-08,-3.93302733991963e-08,-1.91990820099658e-07,-1.33695148996776e-08,-1.96784249999627e-08
2451549.5,-5.99143457069573e-07,-3.81703151308699e-08,-6.14741634957783e-08,-2.40511749499857e-07,-1.89426245002233e-08,-2.46109178000161e-08
2451550.5,-8.64008846912512e-07,-6.02899233870247e-08,-8.85534192918147e-08,-2.8926213020003e-07,-2.54458682007186e-08,-2.95492175999158e-08
2451551.5,-1.17774334706944e-06,-8.93867741491583e-08,-1.20573960801784e-07,-3.38251721100462e-07,-3.29006580989527e-08,-3.44935391998445e-08
2451552.5,-1.54059092283276e-06,-1.26423737201176e-07,-1.57541885897894e-07,-3.87489994300473e-07,-4.13298893997549e-08,-3.94440222999028e-08
2451553.5,-1.9528048429418e-06,-1.72387333796653e-07,-1.99463391692412e-07,-4.36986064999978e-07,-5.07579754997767e-08,-4.44007240999952e-08
2451554.5,-2.4146472770159e-06,-2.28289272707904e-07,-2.46344687301892e-07,-4.86748616300089e-07,-6.12108815994938e-08,-4.9363610300085e-08
2451555.5,-2.92638884502594e-06,-2.95168015751468e-07,-2.9819189839575e-07,-5.36785821200411e-07,-7.27161551996452e-08,-5.43325467000123e-08
2451556.5,-3.48830803398315e-06,-3.7409037595415e-07,-3.55010962599378e-07,-5.87105259498844e-07,-8.53029539001765e-08,-5.93072901999663e-08
2451557.5,-4.10069058109919e-06,-4.66153139089265e-07,-4.16807516001594e-07,-6.37713831200259e-07,-9.90020709995543e-08,-6.42874787000567e-08
2451558.5,-4.76382875214121e-06,-5.72484711802712e-07,-4.83586768587618e-07,-6.88617664499833e-07,-1.13845956000933e-07,-6.92726207999605e-08
2451559.5,-5.47802051409363e-06,-6.94246784005426e-07,-5.5535337040169e-07,-7.39822021299588e-07,-1.29868733399208e-07,-7.42620859999019e-08
2451560.5,-6.24356861411712e-06,-8.32636015413168e-07,-6.3211126628826e-07,-7.91331197898953e-07,-1.47106215099904e-07,-7.92550927000528e-08
2451561.5,-7.06077958789741e-06,-9.88885722474908e-07,-7.13863539295034e-07,-8.43148422099635e-07,-1.65595909099731e-07,-8.4250696899893e-08
2451562.5,-7.92996258303091e-06,-1.16426758439703e-06,-8.00612242501941e-07,-8.95275746698801e-07,-1.85377023100008e-07,-8.92477799998518e-08
2451563.5,-8.85142821394069e-06,-1.36009332990517e-06,-8.92358217111089e-07,-9.47713940399261e-07,-2.06490462100611e-07,-9.42450362000601e-08
2451564.5,-9.82548714201226e-06,-1.57771644415661e-06,-9.89100900100626e-07,-1.00046237519989e-06,-2.28978820000433e-07,-9.92409594001518e-08
2451565.5,-1.08524486661654e-05,-1.81853384129127e-06,-1.09083811609956e-06,-1.05351891220053e-06,-2.52886364899077e-07,-1.04233828999902e-07
2451566.5,-1.19326191393432e-05,-2.08398753431815e-06,-1.197565856495e-06,-1.10687978539976e-06,-2.78259018500482e-07,-1.0922169659997e-07
2451567.5,-1.30663002894105e-05,-2.37556627202817e-06,-1.30927804339875e-06,-1.16053948519962e-06,-3.05144327798768e-07,-1.14202370399795e-07
2451568.5,-1.42537874131543e-05,-2.69480714742976e-06,-1.42596628009695e-06,-1.21449064160138e-06,-3.33591430298763e-07,-1.19173400700079e-07
2451569.5,-1.54953674552649e-05,-3.04329717193408e-06,-1.5476195842079e-06,-1.26872390869906e-06,-3.63651013701033e-07,-1.24132064200071e-07
2451570.5,-1.6791316983733e-05,-3.42267479802594e-06,-1.67422410639329e-06,-1.32322785139846e-06,-3.95375268500558e-07,-1.29075347800019e-07
2451571.5,-1.81419000372385e-05,-3.83463140019025e-06,-1.80576283340117e-06,-1.3779888358989e-06,-4.28817836599024e-07,-1.33999932999933e-07
2451572.5,-1.95473658808343e-05,-4.28091269699671e-06,-1.94221527299865e-06,-1.43299092530101e-06,-4.64033755800605e-07,-1.38902179200057e-07
2451573.5,-2.10079466451685e-05,-4.76332011745129e-06,-2.08355712549846e-06,-1.48821577950105e-06,-5.01079402999774e-07,-1.43778108100063e-07
2451574.5,-2.25238548844375e-05,-5.28371211627743e-06,-2.22975993680041e-06,-1.5436425663002e-06,-5.40012438300652e-07,-1.48623387599949e-07
2451575.5,-2.40952810381945e-05,-5.84400542380514e-06,-2.38079073830444e-06,-1.59924787630078e-06,-5.80891752701221e-07,-1.53433317500069e-07
2451576.5,-2.57223908146642e-05,-6.44617625999988e-06,-2.53661167069763e-06,-1.65500564760016e-06,-6.23777422199476e-07,-1.58202815200067e-07
2451577.5,-2.74053225054471e-05,-7.09226149808728e-06,-2.6971795958966e-06,-1.71088709670017e-06,-6.6873067600115e-07,-1.62926403900155e-07
2451578.5,-2.91441842332762e-05,-7.78435980686165e-06,-2.86244569819988e-06,-1.7668606525998e-06,-7.15813870200491e-07,-1.67598202600004e-07
2451579.5,-3.09390511223917e-05,-8.52463277134508e-06,-3.03235507480293e-06,-1.82289188929881e-06,-7.65090487700459e-07,-1.72211919099996e-07
2451580.5,-3.27899624162908e-05,-9.31530602588104e-06,-3.20684632379442e-06,-1.87894344850018e-06,-8.16625144400493e-07,-1.76760845199946e-07
2451581.5,-3.46969184953361e-05,-1.01586703942225e-05,-3.38585112660134e-06,-1.93497493809931e-06,-8.70483606099648e-07,-1.81237856099973e-07
2451582.5,-3.66598777681304e-05,-1.10570830502699e-05,-3.56929383230065e-06,-1.99094280389951e-06,-9.26732819700807e-07,-1.85635414600045e-07
2451583.5,-3.86787534395472e-05,-1.2012968711006e-05,-3.75709104970257e-06,-2.04680013220042e-06,-9.85440918699343e-07,-1.89945576999995e-07
2451584.5,-4.07534100148599e-05,-1.30288208174401e-05,-3.94915124529716e-06,-2.10249639820068e-06,-1.0466772138e-06,-1.94160005600151e-07
2451585.5,-4.28836595378623e-05,-1.41072026919042e-05,-4.14537435840245e-06,-2.15797713980052e-06,-1.11051214510098e-06,-1.98269985600148e-07
2451586.5,-4.50692574499589e-05,-1.52507486121944e-05,-4.34565143200144e-06,-2.21318354379912e-06,-1.17701715649995e-06,-2.02266445200033e-07
2451587.5,-4.73098980113829e-05,-1.64621647191776e-05,-4.54986426949577e-06,-2.2680519751999e-06,-1.24626449429961e-06,-2.0613997889999e-07
2451588.5,-4.96052092259225e-05,-1.77442296813712e-05,-4.75788511170028e-06,-2.32251347370011e-06,-1.31832690559996e-06,-2.09880872000055e-07
2451589.5,-5.1954747268157e-05,-1.90997949993665e-05,-4.96957633960154e-06,-2.37649325899973e-06,-1.39327723079966e-06,-2.13479121299919e-07
2451590.5,-5.43579904355163e-05,-2.05317848500641e-05,-5.18479019179924e-06,-2.42991029380038e-06,-1.47118789169988e-06,-2.16924448900174e-07
2451591.5,-5.68143327164261e-05,-2.20431953750211e-05,-5.40336849479822e-06,-2.4826769510003e-06,-1.55213029190068e-06,-2.20206305500022e-07
2451592.5,-5.93230770874476e-05,-2.36370933388574e-05,-5.62514238600098e-06,-2.53469881529925e-06,-1.6361741567994e-06,-2.23313861600054e-07
2451593.5,-6.18834286917336e-05,-2.53166141036543e-05,-5.84993202589618e-06,-2.58587463830215e-06,-1.72338684899936e-06,-2.26235987599993e-07
2451594.5,-6.44944880439091e-05,-2.70849589341093e-05,-6.07754628360185e-06,-2.63609643619961e-06,-1.81383270029915e-06,-2.2896122499989e-07
2451595.5,-6.7155244394268e-05,-2.89453916499927e-05,-6.30778239159996e-06,-2.68524971280132e-06,-1.90757239360018e-06,-2.31477753699942e-07
2451596.5,-6.98645693686384e-05,-3.09012346997317e-05,-6.54042556839929e-06,-2.73321376810173e-06,-2.00466242170072e-06,-2.33773361300003e-07
2451597.5,-7.26212109389834e-05,-3.29558647337302e-05,-6.77524861340123e-06,-2.77986205909908e-06,-2.10515462970018e-06,-2.35835417899911e-07
2451598.5,-7.54237877697017e-05,-3.51127077684588e-05,-7.01201148010228e-06,-2.8250625734999e-06,-2.20909584390007e-06,-2.3765085980002e-07
2451599.5,-7.8270783930634e-05,-3.73752340029343e-05,-7.25046083920045e-06,-2.86867819320261e-06,-2.31652756880075e-06,-2.39206185199958e-07
2451600.5,-8.11605439636764e-05,-3.97469523802929e-05,-7.49032964239907e-06,-2.91056702780151e-06,-2.42748573830043e-06,-2.40487459999975e-07
2451601.5,-8.4091268256592e-05,-4.22314048933448e-05,-7.7313366984022e-06,-2.95058271239726e-06,-2.54200049719985e-06,-2.4148033509982e-07
2451602.5,-8.70610087108092e-05,-4.48321607058322e-05,-7.97318626970245e-06,-2.98857467159741e-06,-2.6600959973002e-06,-2.42170072900115e-07
2451603.5,-9.0067664644311e-05,-4.75528100450928e-05,-8.2155677002e-06,-3.0243883554007e-06,-2.78179019150022e-06,-2.4254157950012e-07
2451604.5,-9.31089789314998e-05,-5.03969579072061e-05,-8.45815507869926e-06,-3.05786545799769e-06,-2.90709461909979e-06,-2.42579444599848e-07
2451605.5,-9.61825343497869e-05,-5.33682175226646e-05,-8.70060694280021e-06,-3.08884412809907e-06,-3.03601417479989e-06,-2.42267984399986e-07
2451606.5,-9.92857501440625e-05,-5.64702035923403e-05,-8.94256602909996e-06,-3.11715918499891e-06,-3.1685468619997e-06,-2.41591287199975e-07
2451607.5,-0.000102415878809325,-5.97065252646578e-05,-9.18365906810072e-06,-3.14264234469938e-06,-3.30468353079965e-06,-2.40533262299862e-07
2451608.5,-0.000105570003104072,-6.30807788494225e-05,-9.42349663149954e-06,-3.16512246539835e-06,-3.44440760470001e-06,-2.39077689199877e-07
2451609.5,-0.000108745033332192,-6.65965402494306e-05,-9.66167302640002e-06,-3.18442581809936e-06,-3.58769480109968e-06,-2.37208269000073e-07
