time,x,y,z,vx,vy,vz
2451644.5,1.60593521595001,0.160315275192261,-0.0427954345941544,0.0017987306928262,0.0132274758070707,9.04252156033181e-05
2451645.5,1.60671710968018,0.172697588801384,-0.0427354648709297,0.0017067829612642,0.0132191404700279,9.30250025703572e-05
2451646.5,1.60748469829559,0.185040891170502,-0.0426711179316044,0.0016144881956279,0.0132115436717868,9.55895375227556e-05
2451647.5,1.60824465751648,0.197335824370384,-0.0426027774810791,0.0015219188062474,0.0132046919316053,9.81203193077818e-05
2451648.5,1.60898768901825,0.209578067064285,-0.0425302945077419,0.0014290469698607,0.0131985126063228,0.0001006215461529
2451649.5,1.60972416400909,0.221756085753441,-0.0424541160464287,0.0013358966680243,0.0131930494681001,0.0001030959610943
2451650.5,1.61057257652283,0.233889162540436,-0.0423674955964088,0.0012457722332328,0.0131845949217677,0.000105844817881
2451651.5,1.61177444458008,0.246008560061455,-0.0422569662332535,0.0011651546228677,0.0131660643965006,0.0001094517792807
2451652.5,1.61292970180511,0.258076578378677,-0.0421429686248302,0.0010842364281415,0.013148145750165,0.0001130220334744
2451653.5,1.61405158042908,0.270089089870453,-0.0420256704092026,0.001002934994176,0.0131309702992439,0.0001165535650216
2451654.5,1.61514449119568,0.282042503356934,-0.041905153542757,0.0009212559089064,0.0131145361810923,0.0001200472688651
2451655.5,1.61621308326721,0.293929159641266,-0.0417816676199436,0.0008391815936192,0.0130988964810967,0.0001235015224665
2451656.5,1.61726355552673,0.305747598409653,-0.0416550748050213,0.0007566201384179,0.0130841331556439,0.0001269160129595
2451657.5,1.61829054355621,0.317493766546249,-0.0415254347026348,0.0006736327777616,0.0130702378228307,0.000130290762172
2451658.5,1.6192821264267,0.329162657260895,-0.0413929782807827,0.0005902752163819,0.0130570698529482,0.0001336245477432
2451659.5,1.62023401260376,0.340757697820663,-0.0412577912211418,0.0005065455916337,0.0130445510149002,0.0001369186793453
2451660.5,1.62109398841858,0.354314148426056,-0.0411125719547272,0.0004039320338051,0.0130222719162703,0.0001403236092301
2451661.5,1.62188041210175,0.368027657270432,-0.0409642159938812,0.0002989041968248,0.0129991685971618,0.000143705503433
2451662.5,1.6225997209549,0.381651103496552,-0.0408136658370495,0.0001937371707754,0.0129765076562762,0.0001470474671805
2451663.5,1.62324976921082,0.395185977220535,-0.0406609736382961,8.84541659615934e-05,0.0129542499780655,0.0001503512030467
2451664.5,1.62382233142853,0.408632040023804,-0.0405061021447182,-1.69123613886768e-05,0.0129323536530137,0.0001536181225674
2451665.5,1.62431681156158,0.421975314617157,-0.0403490327298641,-0.0001223957951879,0.0129107646644115,0.000156850554049
2451666.5,1.62472128868103,0.435222506523132,-0.0401901006698608,-0.0002279785112477,0.0128894206136465,0.0001600491959834
2451667.5,1.62502896785736,0.448374092578888,-0.0400295406579971,-0.000333585368935,0.012868239544332,0.0001632144849281
2451668.5,1.625239610672,0.461435347795486,-0.0398672595620155,-0.0004392200498841,0.0128471739590168,0.0001663478615228
2451669.5,1.62534928321838,0.474411368370056,-0.0397033579647541,-0.0005448361625894,0.0128261717036366,0.000169452803675
2451670.5,1.62535607814789,0.487300336360931,-0.0395378246903419,-0.000650547852274,0.012805188074708,0.0001725320325931
2451671.5,1.62524032592773,0.500113248825073,-0.0393708199262619,-0.000756487774197,0.0127841299399734,0.0001755858538672
2451672.5,1.62499165534973,0.51286369562149,-0.0392023622989655,-0.0008626745548099,0.0127629637718201,0.0001786145148798
2451673.5,1.62438571453094,0.525799453258514,-0.0390225425362587,-0.0009676847839728,0.0127371996641159,0.0001815268624341
2451674.5,1.62330520153046,0.539058983325958,-0.0388267040252686,-0.0010708874324336,0.0127045288681984,0.0001842774072429
2451675.5,1.62212193012238,0.552259802818298,-0.0386305041611195,-0.0011737338500097,0.0126721654087305,0.000187008496141
2451676.5,1.62083280086517,0.565402567386627,-0.0384344942867756,-0.001276112627238,0.0126401698216796,0.0001897234906209
2451677.5,1.61946141719818,0.578471064567566,-0.0382392480969429,-0.0013781370362266,0.0126088205724955,0.0001924168027471
2451678.5,1.61802494525909,0.591449022293091,-0.0380441844463348,-0.0014798588817939,0.0125779826194048,0.0001950785081135
2451679.5,1.61650574207306,0.604343414306641,-0.0378489568829536,-0.0015811168123036,0.012547368183732,0.0001977129868464
2451680.5,1.61488699913025,0.61715304851532,-0.0376535765826702,-0.0016818124568089,0.012516868300736,0.0002003185945795
2451681.5,1.61317420005798,0.629873156547546,-0.037458173930645,-0.0017820135690271,0.0124864904209971,0.0002028972085099
2451682.5,1.61137163639069,0.642505288124084,-0.0372626446187496,-0.001881711767055,0.0124561944976449,0.0002054475917248
2451683.5,1.60948300361633,0.655046105384827,-0.0370670557022095,-0.0019809433724731,0.012426002882421,0.000207970442716
2451684.5,1.6075074672699,0.667497217655182,-0.0368712805211544,-0.0020797126926481,0.0123958708718419,0.000210465863347
2451685.5,1.60420250892639,0.679941356182098,-0.0366977378726006,-0.0021840410772711,0.012360523454845,0.0002130503999069
2451686.5,1.60011637210846,0.692343652248383,-0.0365366488695145,-0.0022912919521331,0.0123222414404154,0.0002156752743758
2451687.5,1.59597063064575,0.704662621021271,-0.0363748893141747,-0.0023979593534022,0.0122840777039528,0.0002182737807743
2451688.5,1.5917831659317,0.716887533664703,-0.036212682723999,-0.0025041832122951,0.0122461952269077,0.0002208423393312
2451689.5,1.58755373954773,0.729017853736877,-0.0360499545931816,-0.0026099376846104,0.012208566069603,0.0002233809354947
2451690.5,1.58379340171814,0.740834951400757,-0.0358842387795448,-0.0027171710971742,0.0121701499447227,0.0002258205931866
2451691.5,1.5807089805603,0.752248525619507,-0.0357144549489021,-0.0028266850858926,0.012130475603044,0.0002281332563143
2451692.5,1.57758140563965,0.76357889175415,-0.0355442352592945,-0.0029357797466218,0.0120910387486219,0.0002304192603332
2451693.5,1.57441413402557,0.774824917316437,-0.0353736393153667,-0.0030444550793618,0.0120518505573273,0.0002326790563529
2451694.5,1.57120871543884,0.785989224910736,-0.0352025330066681,-0.003152763005346,0.0120129408314824,0.0002349130954826
2451695.5,1.56796503067017,0.797074258327484,-0.03503093495965,-0.0032607219181954,0.011974317021668,0.0002371206501265
2451696.5,1.56466865539551,0.808095097541809,-0.034858699887991,-0.0033683970104903,0.011935792863369,0.000239300992689
2451697.5,1.56130969524384,0.819056868553162,-0.0346856713294983,-0.0034758122637867,0.0118972696363926,0.0002414530754322
2451698.5,1.55789411067963,0.829953014850616,-0.0345121398568153,-0.0035829176194965,0.0118587790057063,0.0002435757633065
2451699.5,1.55443024635315,0.840778827667236,-0.0343384854495525,-0.0036896537058055,0.0118203368037939,0.0002456686634104
2451700.5,1.55091762542725,0.851535022258759,-0.0341646894812584,-0.0037960426416248,0.0117819467559457,0.0002477320667821
2451701.5,1.54735660552979,0.862221419811249,-0.0339907221496105,-0.0039020732510834,0.011743575334549,0.0002497656969353
2451702.5,1.54374480247498,0.87283456325531,-0.0338163189589977,-0.0040077813901007,0.0117051368579268,0.0002517684188205
2451703.5,1.54008221626282,0.883374214172363,-0.0336414575576782,-0.004113192204386,0.0116666201502085,0.0002537404070608
2451704.5,1.5363757610321,0.893838226795197,-0.0334661081433296,-0.0042182640172541,0.0116280782967806,0.000255683902651
2451705.5,1.53240513801575,0.904280960559845,-0.03328512981534,-0.0043194103054702,0.0115874279290438,0.0002575406397227
2451706.5,1.52759385108948,0.914864301681519,-0.0330844260752201,-0.0044079460203647,0.0115387868136168,0.000259255291894
2451707.5,1.52251422405243,0.925445854663849,-0.0328761488199234,-0.0044937958009541,0.0114869205281138,0.0002610801602713
2451708.5,1.51740026473999,0.935952067375183,-0.0326674021780491,-0.0045794821344316,0.0114351622760296,0.0002628763613756
2451709.5,1.51225018501282,0.946381747722626,-0.0324582308530807,-0.004664999898523,0.0113834775984287,0.0002646451175678
2451710.5,1.50706505775452,0.956736028194427,-0.0322486385703087,-0.0047503281384706,0.0113318637013435,0.0002663861087057
2451711.5,1.50184512138367,0.96701580286026,-0.0320386290550232,-0.0048354673199355,0.0112803354859352,0.0002681005862541
2451712.5,1.49659192562103,0.977220833301544,-0.0318282432854176,-0.0049204151146113,0.011228870600462,0.0002697884629014
2451713.5,1.49130392074585,0.987351953983307,-0.0316175371408463,-0.0050051496364176,0.0111774681136012,0.0002714502625167
2451714.5,1.48597741127014,0.997407853603363,-0.0314066223800182,-0.0050896522589027,0.0111261252313852,0.0002730857231654
2451715.5,1.48062634468079,1.00739252567291,-0.0311957132071257,-0.005173887591809,0.0110749686136842,0.0002746938844211
2451716.5,1.47525262832642,1.01730537414551,-0.0309847854077816,-0.0052578723989427,0.0110240075737238,0.000276274367934
2451717.5,1.46985197067261,1.02714908123016,-0.0307738427072763,-0.0053416104055941,0.0109732402488589,0.0002778284833766
