time,x,y,z,vx,vy,vz,mass
2451544.5,14.43051755765634,-13.73565774412954,-0.2381291358891927,0.0026784661538878,0.0026724276405571,-2.474824968878693e-05,8.681e+25
2451545.5,14.43319579752463,-13.73298508124829,-0.2381539326056747,0.0026779767783608,0.0026729008404247,-2.488156657565077e-05,8.681e+25
2451546.5,14.43587341383601,-13.7303119178783,-0.2381788798812107,0.0026772306074804,0.0026734386730831,-2.495912944764191e-05,8.681e+25
2451547.5,14.43855031835986,-13.72763820449356,-0.2382037593283075,0.0026766297301952,0.0026739760299945,-2.480865867104997e-05,8.681e+25
2451548.5,14.44122668148082,-13.72496397645995,-0.2382285578229426,0.0026760717222825,0.0026744851459536,-2.479089548601511e-05,8.681e+25
2451549.5,14.44390245427149,-13.7222892265176,-0.2382533009064768,0.0026754970335057,0.0026750116676889,-2.467759178952785e-05,8.681e+25
2451550.5,14.44657772731064,-13.71961396856468,-0.238277943643101,0.0026750404178785,0.0026755010326344,-2.464594059590809e-05,8.681e+25
2451551.5,14.44925247451728,-13.7169382108525,-0.2383025861223555,0.0026744561807471,0.002676019833476,-2.459838225839185e-05,8.681e+25
2451552.5,14.45192671638754,-13.71426194272629,-0.2383271187927455,0.0026740639712767,0.002676503275602,-2.450112890238434e-05,8.681e+25
2451553.5,14.45460058539715,-13.71158521483839,-0.2383516946819773,0.002673616191754,0.0026769612850528,-2.467787643253675e-05,8.681e+25
2451554.5,14.45727387233138,-13.70890799548177,-0.2383764148128967,0.0026729722133608,0.0026774799456832,-2.472422097909266e-05,8.681e+25
2451555.5,14.45994656821522,-13.7062302639111,-0.2384011441536562,0.002672416046607,0.0026779814328095,-2.475171648848813e-05,8.681e+25
2451556.5,14.46261866358913,-13.7035520230194,-0.2384259173322174,0.0026717611839815,0.0026785073748741,-2.476268208211136e-05,8.681e+25
2451557.5,14.46529014750139,-13.70087325505244,-0.2384506224198348,0.0026712432956703,0.0026790171892836,-2.467370412790537e-05,8.681e+25
2451558.5,14.46796112201155,-13.69819399274045,-0.2384753346436561,0.0026706638511902,0.0026795170697054,-2.47489190831391e-05,8.681e+25
2451559.5,14.47063144390595,-13.69551420349862,-0.2385000455315764,0.0026700107402719,0.0026800603090283,-2.46287855160628e-05,8.681e+25
2451560.5,14.47330124369978,-13.6928338960205,-0.2385246086963877,0.0026696009687978,0.002680544314719,-2.455281694323125e-05,8.681e+25
2451561.5,14.47597058554398,-13.69015310905962,-0.2385492012676934,0.002669058700397,0.0026810374573223,-2.461674101760449e-05,8.681e+25
2451562.5,14.47863936782184,-13.68747181850048,-0.2385738111648831,0.0026685227918975,0.0026815390798687,-2.460740748453141e-05,8.681e+25
2451563.5,14.48130761549004,-13.68479003323562,-0.2385984613434931,0.0026679304108556,0.0026820402391327,-2.469399623159419e-05,8.681e+25
2451564.5,14.48397520394353,-13.68210772101994,-0.2386231148958528,0.0026672864904914,0.0026825805856822,-2.457866941124982e-05,8.681e+25
2451565.5,14.48664226690808,-13.67942489383339,-0.2386476478344412,0.0026668457970596,0.0026830663112905,-2.453165524277748e-05,8.681e+25
2451566.5,14.48930882705772,-13.67674157947508,-0.2386722246915228,0.0026662349176412,0.0026835748428738,-2.459168683305804e-05,8.681e+25
2451567.5,14.49197476889682,-13.67405773969111,-0.2386967499511714,0.0026656936957453,0.0026840946454183,-2.446108359440589e-05,8.681e+25
2451568.5,14.49464024077165,-13.67137340439428,-0.2387212031917131,0.0026652345527927,0.0026845767662539,-2.446641978370574e-05,8.681e+25
2451569.5,14.49730520812751,-13.66868857823788,-0.2387456723140269,0.0026647131230537,0.0026850750129866,-2.445254950954302e-05,8.681e+25
2451570.5,14.49996971407368,-13.66600326997782,-0.2387701498247772,0.0026642808986892,0.0026855381711468,-2.455315115847857e-05,8.681e+25
2451571.5,14.50263366865789,-13.66331748207996,-0.2387947937153088,0.0026635932531014,0.0026860514326657,-2.469345905271553e-05,8.681e+25
2451572.5,14.50529692292195,-13.66063115965732,-0.2388194444365423,0.0026629629454279,0.0026865847754876,-2.459449520041463e-05,8.681e+25
2451573.5,14.50795963233413,-13.6579443294228,-0.2388440481174648,0.0026624216323123,0.0026870790688709,-2.463979403267795e-05,8.681e+25
2451574.5,14.51062171312254,-13.65525698385651,-0.2388686819832155,0.0026617504625815,0.0026876147715002,-2.459361278589992e-05,8.681e+25
2451575.5,14.51328318451437,-13.65256910933394,-0.2388932181182911,0.0026612090355846,0.0026881281768602,-2.449798424387079e-05,8.681e+25
2451576.5,14.5159441017808,-13.6498807240212,-0.2389176999246053,0.0026606098367975,0.0026886495852131,-2.443588268493163e-05,8.681e+25
2451577.5,14.51860447108488,-13.64719181736313,-0.2389420391313671,0.0026601785394762,0.0026891493615561,-2.426667031406366e-05,8.681e+25
2451578.5,14.5212644730356,-13.64450244312453,-0.2389663360654821,0.0026597863659975,0.0026896022746105,-2.436902708509066e-05,8.681e+25
2451579.5,14.52392394935761,-13.64181258971937,-0.2389907574937473,0.0026591606802999,0.0026901124315229,-2.442426773040209e-05,8.681e+25
2451580.5,14.52658285654589,-13.63912222823365,-0.2390151613772513,0.0026586659520466,0.0026906031911261,-2.441425535227741e-05,8.681e+25
2451581.5,14.52924124218427,-13.63643137956987,-0.2390396203915795,0.0026580798598653,0.0026911015841128,-2.449282563937361e-05,8.681e+25
2451582.5,14.53189901865446,-13.63374001905817,-0.2390640958991755,0.0026575047023111,0.0026916133864419,-2.445288819274374e-05,8.681e+25
