time,x,y,z,vx,vy,vz,mass
2451544.5,16.81075586572794,-24.99265128053398,0.1272718567577873,0.0025791474722442,0.0017768238256193,-9.570321721647624e-05,1.02413e+26
2451545.5,16.81333493434454,-24.99087433381141,0.1271761333575038,0.0025789899810456,0.0017770700582962,-9.57433187550444e-05,1.02413e+26
2451546.5,16.81591384613002,-24.98909713953985,0.1270803706494614,0.0025788338098052,0.0017773189236017,-9.578183273229706e-05,1.02413e+26
2451547.5,16.81849260240374,-24.98731969508668,0.1269845702212429,0.0025786789573365,0.0017775704214889,-9.581875910219686e-05,1.02413e+26
2451548.5,16.82107120448388,-24.98554199781936,0.1268887336604757,0.0025785254224259,0.001777824551883,-9.585409781662964e-05,1.02413e+26
2451549.5,16.82364965368737,-24.98376404510545,0.1267928625548429,0.002578373203833,0.0017780813146773,-9.588784882568972e-05,1.02413e+26
2451550.5,16.8262279513299,-24.98198583431259,0.1266969584920755,0.0025782223002906,0.0017783407097294,-9.592001207797744e-05,1.02413e+26
2451551.5,16.82880609872587,-24.98020736280863,0.1266010230599586,0.0025780727105053,0.0017786027368577,-9.59505875209117e-05,1.02413e+26
2451552.5,16.83138409718839,-24.97842862796159,0.126505057846322,0.0025779244331573,0.0017788673958369,-9.597957510105888e-05,1.02413e+26
2451553.5,16.83396194802921,-24.97664962713976,0.1264090644390609,0.0025777774669008,0.0017791346863941,-9.600697476449573e-05,1.02413e+26
2451554.5,16.83653965255876,-24.97487035771172,0.1263130444261181,0.0025776318103646,0.0017794046082042,-9.603278645720043e-05,1.02413e+26
2451555.5,16.83911721208605,-24.97309081704639,0.1262169993954876,0.0025774874621527,0.0017796771608844,-9.605701012549469e-05,1.02413e+26
2451556.5,16.8416946279187,-24.97131100251314,0.126120930935227,0.0025773444208448,0.0017799523439896,-9.607964571654128e-05,1.02413e+26
2451557.5,16.84427190136289,-24.96953091148178,0.1260248406334339,0.0025772026849973,0.0017802301570059,-9.610069317890916e-05,1.02413e+26
2451558.5,16.84684903372336,-24.96775054132269,0.1259287300782601,0.0025770622531451,0.001780510599344,-9.61201524632319e-05,1.02413e+26
2451559.5,16.84942602630336,-24.96596988940687,0.1258326008579129,0.0025769231238028,0.0017807936703325,-9.613802352296406e-05,1.02413e+26
2451560.5,16.85200288040464,-24.96418895310606,0.1257364545606366,0.0025767852954681,0.001781079369209,-9.615430631527106e-05,1.02413e+26
2451561.5,16.85457954574272,-24.96240774173496,0.1256403170364187,0.0025765454472346,0.0017813430005875,-9.612114848565446e-05,1.02413e+26
2451562.5,16.85715597143193,-24.96062626784983,0.1255442114509389,0.0025763059974856,0.0017816043971137,-9.609042883105306e-05,1.02413e+26
2451563.5,16.85973215787001,-24.95884453368605,0.1254481353660409,0.0025760669446913,0.0017818635576962,-9.606214732673588e-05,1.02413e+26
2451564.5,16.86230810545313,-24.95706254148017,0.1253520863435779,0.002575828287326,0.0017821204811114,-9.60363039570386e-05,1.02413e+26
2451565.5,16.86488381457596,-24.95528029347001,0.1252560619454175,0.0025755900238781,0.0017823751659909,-9.601289871732024e-05,1.02413e+26
2451566.5,16.86745928563169,-24.95349779189486,0.1251600597334289,0.002575352152862,0.0017826276108077,-9.599193161623612e-05,1.02413e+26
2451567.5,16.87003451901202,-24.95171503899564,0.1250640772694638,0.002575114672835,0.0017828778138618,-9.59734026783725e-05,1.02413e+26
2451568.5,16.87260951510723,-24.94993203701502,0.1249681121153371,0.0025748775824165,0.0017831257732661,-9.595731194727304e-05,1.02413e+26
2451569.5,16.87518427430629,-24.94814878819768,0.1248721618328112,0.0025746408803131,0.0017833714869316,-9.594365948879792e-05,1.02413e+26
2451570.5,16.8777587969969,-24.9463652947905,0.1247762239835704,0.0025744045653488,0.0017836149525553,-9.593244539519776e-05,1.02413e+26
2451571.5,16.88033308356569,-24.94458155904276,0.1246802961291923,0.0025741686365026,0.0017838561676086,-9.592366978927982e-05,1.02413e+26
2451572.5,16.88290713439833,-24.94279758320639,0.1245843758311094,0.0025739330929512,0.001784095129332,-9.591733282880768e-05,1.02413e+26
2451573.5,16.88548094987983,-24.9410133695362,0.1244884606505867,0.0025736979341226,0.0017843318347331,-9.591343471162194e-05,1.02413e+26
2451574.5,16.88805453039473,-24.9392289202901,0.12439254814866,0.0025734631597555,0.0017845662805956,-9.591197568042862e-05,1.02413e+26
2451575.5,16.89062787632752,-24.93744423772933,0.1242966358861035,0.0025732287699668,0.0017847984634992,-9.591295602728884e-05,1.02413e+26
2451576.5,16.89320098806304,-24.93565932411862,0.1242007214233649,0.0025729947653252,0.0017850283798563,-9.591637609748896e-05,1.02413e+26
2451577.5,16.89577386598692,-24.93387418172637,0.1241048023205314,0.0025727611469289,0.0017852560259671,-9.59222362921676e-05,1.02413e+26
2451578.5,16.89834651048621,-24.93208881282468,0.1240088761372523,0.0025725279164833,0.0017854813980997,-9.593053706888638e-05,1.02413e+26
2451579.5,16.90091892194999,-24.93030321968938,0.1239129404326968,0.0025722950763698,0.0017857044925979,-9.594127893920674e-05,1.02413e+26
2451580.5,16.90349110077008,-24.92851740459985,0.1238169927654895,0.0025720626296992,0.0017859253060193,-9.595446246232964e-05,1.02413e+26
2451581.5,16.90606309383048,-24.92673133478401,0.1237210320605144,0.0025719231443254,0.00178621449351,-9.596654385173304e-05,1.02413e+26
2451582.5,16.90863494636602,-24.92494497527748,0.1236250604849684,0.0025717815808376,0.0017865046870523,-9.597620369645276e-05,1.02413e+26
