time,x,y,z,vx,vy,vz
2451544.5,2.11183787323703,-2.01842696080632,-0.00815408456394408,0.00658153273154467,0.00746709011295157,0.000196551295316613
2451545.5,2.11840685648195,-2.0109478971144,-0.00795748533460715,0.00655641902533408,0.00749102412023995,0.000196646780719686
2451546.5,2.12495068185633,-2.00344493892252,-0.00776079176827488,0.00653121702508513,0.00751487905755726,0.000196739968814176
2451547.5,2.1314692611702,-1.99591816546656,-0.00756400616373214,0.00650592693914663,0.00753865459311173,0.00019683085665057
2451548.5,2.13796250644256,-1.98836765631409,-0.00736713082270417,0.0064805489771168,0.00756235039534794,0.000196919441297607
2451549.5,2.14443032990265,-1.9807934913641,-0.00717016804983833,0.00645508334984585,0.0075859661329511,0.000197005719842375
2451550.5,2.15087264399118,-1.97319575084677,-0.00697312015268565,0.00642953026943849,0.00760950147485152,0.000197089689390415
2451551.5,2.15728936136158,-1.96557451532325,-0.00677598944168237,0.00640388994925651,0.00763295609022901,0.000197171347065818
2451552.5,2.16368039488128,-1.95792986568536,-0.0065787782301313,0.00637816260392131,0.00765632964851733,0.000197250690011328
2451553.5,2.17004565763297,-1.95026188315537,-0.00638148883418316,0.00635234844931637,0.00767962181940865,0.000197327715388444
2451554.5,2.17638506291584,-1.94257064928571,-0.00618412357281775,0.00632644770258985,0.00770283227285814,0.000197402420377523
2451555.5,2.18269852424688,-1.93485624595875,-0.00598668476782502,0.006300460582157,0.00772596067908844,0.000197474802177879
2451556.5,2.18898595536212,-1.92711875538647,-0.0057891747437861,0.00627438730770273,0.00774900670859431,0.000197544858007888
2451557.5,2.19524727021791,-1.91935826011023,-0.00559159582805418,0.00624822810018402,0.00777197003214716,0.000197612585105091
2451558.5,2.20148238299218,-1.91157484300049,-0.00539395035073525,0.00622198318183245,0.00779485032079978,0.000197677980726297
2451559.5,2.20769120808577,-1.90376858725651,-0.00519624064466885,0.00619565277615662,0.00781764724589093,0.000197741042147688
2451560.5,2.21387366012362,-1.89593957640604,-0.0049984690454086,0.0061692371079446,0.00784036047905011,0.000197801766664919
2451561.5,2.22002965395614,-1.8880878943051,-0.00480063789120266,0.0061427364032664,0.00786298969220227,0.00019786015159323
2451562.5,2.22615910466042,-1.88021362513759,-0.00460274952297414,0.00611615088947632,0.00788553455757253,0.000197916194267543
2451563.5,2.23226192754158,-1.87231685341506,-0.00440480628430134,0.00608948079521544,0.00790799474769108,0.000197969892042573
2451564.5,2.23833803813398,-1.86439766397636,-0.00420681052139789,0.00606272635041398,0.00793036993539792,0.000198021242292931
2451565.5,2.2443873522026,-1.85645614198737,-0.00400876458309284,0.00603588778629365,0.00795265979384773,0.000198070242413231
2451566.5,2.25040978574427,-1.84849237294062,-0.00381067082081056,0.00600896533537011,0.00797486399651483,0.000198116889818194
