time,x,y,z,vx,vy,vz,mass
2451544.5,-0.1407280797108344,-0.4439009580270337,-0.023345559199712,0.0211688713589267,-0.0070979754205573,-0.0025228310307189,3.3011e+23
2451545.5,-0.1193643156359173,-0.4503482885887847,-0.0258331272235376,0.0215481301053836,-0.0057940488423603,-0.0024511234133425,3.3011e+23
2451546.5,-0.0976529034166127,-0.455484035434106,-0.0282454607195206,0.0218641320006162,-0.0044750596966474,-0.0023723792653864,3.3011e+23
2451547.5,-0.0756572326191727,-0.4592938835899954,-0.0305755720471608,0.0221165856660217,-0.0031424964003245,-0.0022866934320913,3.3011e+23
2451548.5,-0.0534410628919031,-0.4617649899888233,-0.0328165598385258,0.0223050414685455,-0.0017978181569352,-0.0021941438467742,3.3011e+23
2451549.5,-0.0310686847134745,-0.4628859657251651,-0.0349615927944306,0.0224288865804214,-0.0004424779493639,-0.0020947929556661,3.3011e+23
2451550.5,-0.0086050849433948,-0.4626468815190956,-0.0370038949355926,0.0224873403124305,0.00092205398266,-0.001988689207457,3.3011e+23
2451551.5,0.0138838830989791,-0.4610392970450953,-0.0389367323877223,0.0224794497291345,0.0022942658289528,-0.0018758686370252,3.3011e+23
2451552.5,0.0363313253343733,-0.4580563151453635,-0.0407534018119958,0.0224040856060807,0.0036725786906574,-0.0017563565789577,3.3011e+23
2451553.5,0.0586691287979722,-0.4536926623247192,-0.0424472206313492,0.0222599388461909,0.0050553194686552,-0.0016301695533807,3.3011e+23
2451554.5,0.0808277802329456,-0.4479447973242959,-0.0440115192494023,0.0220455175381681,0.0064406917469303,-0.0014973173745105,3.3011e+23
2451555.5,0.1027361821681176,-0.4408110499951688,-0.0454396355136736,0.0217591449168554,0.0078267442345083,-0.0013578055414309,3.3011e+23
2451556.5,0.1243214675493378,-0.4322917931420156,-0.0467249117393778,0.0213989585775619,0.0092113363044925,-0.0012116379811053,3.3011e+23
2451557.5,0.1455088143999156,-0.4223896504803112,-0.0478606946860151,0.0209629114074767,0.0105921001454398,-0.0010588202257317,3.3011e+23
2451558.5,0.1662212625137729,-0.4111097443450022,-0.0488403389678431,0.0204487748319917,0.0119663990221033,-0.0008993631203986,3.3011e+23
2451559.5,0.1863795348619101,-0.3984599872968608,-0.0496572144829765,0.0198541451372374,0.0133312811341436,-0.0007332871726962,3.3011e+23
2451560.5,0.2059018672499323,-0.3844514222818043,-0.0503047185661176,0.0191764538280886,0.01468342856945,-0.0005606276734475,3.3011e+23
2451561.5,0.2247038508392486,-0.3690986164875504,-0.0507762937085353,0.0184129832193587,0.0160191008825083,-0.0003814407368505,3.3011e+23
2451562.5,0.2426982934806405,-0.3524201144792369,-0.0510654518472594,0.0175608887428752,0.0173340729005411,-0.0001958104285764,3.3011e+23
2451563.5,0.2597951074554826,-0.3344389565344302,-0.0511658064042683,0.0166172297899071,0.0186235664881044,-3.857170823418741e-06,3.3011e+23
2451564.5,0.2759012332307206,-0.3151832682717094,-0.051071113455207,0.0155790113004668,0.0198821762072433,0.0001942523675493,3.3011e+23
2451565.5,0.2909206112643705,-0.2946869275830803,-0.0507753236234132,0.0144432387581735,0.0211037891248864,0.0003982936723381,3.3011e+23
2451566.5,0.304754216801351,-0.2729903144124693,-0.0502726465232579,0.0132069897451879,0.0222814994797797,0.0006079708454124,3.3011e+23
2451567.5,0.317300176016243,-0.2501411479017093,-0.0495576298070239,0.0118675057394584,0.0234075195749225,0.0008229008998427,3.3011e+23
2451568.5,0.3284539858073019,-0.2261954136312919,-0.0486252550853264,0.0104223083635789,0.024473089164553,0.0010425956877455,3.3011e+23
2451569.5,0.338108863998372,-0.2012183808346822,-0.047471053167046,0.0088693447648932,0.025468386821526,0.0012664413160819,3.3011e+23
2451570.5,0.3461562615641496,-0.1752857052144897,-0.046091241163487,0.0072071671308591,0.0263824483694544,0.0014936750064582,3.3011e+23
2451571.5,0.3524865735506879,-0.148484606922149,-0.0444828839699967,0.005435151387784,0.0272030995070535,0.0017233595178267,3.3011e+23
2451572.5,0.3569900902460918,-0.1209151049119958,-0.0426440824042973,0.0035537597026529,0.0279169122812368,0.0019543554969108,3.3011e+23
2451573.5,0.3595582342689031,-0.092691277757394,-0.0405741897495972,0.0015648502453203,0.0285091980744822,0.0021852924736748,3.3011e+23
2451574.5,0.3600851316876587,-0.063942506678439,-0.0382740575037678,-0.0005279645644145,0.0289640531672218,0.0024145397014529,3.3011e+23
2451575.5,0.3584695647979487,-0.0348146386951037,-0.0357463096341574,-0.0027189138048568,0.0292644764810418,0.0026401786709685,3.3011e+23
2451576.5,0.3546173490758523,-0.0054709865402467,-0.0329956424305036,-0.00499962588243,0.029392582354458,0.0028599799072628,3.3011e+23
2451577.5,0.3484441649978694,0.023906942115786,-0.0300291439953743,-0.0073586644187604,0.0293299334130061,0.0030713875631162,3.3011e+23
2451578.5,0.3398788544693475,0.0531191189149211,-0.0268566234189944,-0.0097810685247629,0.0290580186837514,0.0032715162801846,3.3011e+23
2451579.5,0.3288671591373985,0.0819472290994528,-0.0234909347629751,-0.0122479363860828,0.028558898630188,0.0034571656612562,3.3011e+23
2451580.5,0.3153758320323926,0.1101556402258193,-0.0199482753147655,-0.0147361049924228,0.0278160300582978,0.0036248582608378,3.3011e+23
2451581.5,0.2993969943413786,0.1374932854664364,-0.0162484316287291,-0.0172179921323716,0.0268152682287458,0.003770906945367,3.3011e+23
2451582.5,0.280952537759348,0.1636966278978463,-0.0124149414445679,-0.0196616762883455,0.0255460199636966,0.0038915164239827,3.3011e+23
